order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,delivery_days,profit_status,month
ZI-2012-2500,2012-04-06,2012-04-09,First Class,odella nelson,corporate,harare,zimbabwe,africa,africa,OFF-BIN-10003023,office supplies,art,"binney & smith sketch pad, fluorescent",57,4,0.7,-123.744,11.45,high,2012,3,loss,April
MX-2012-113817,2012-04-06,2012-04-07,First Class,deanra eno,home office,guatemala,guatemala,latam,central,OFF-FA-10000713,office supplies,fasteners,"stockwell clamps, 12 pack",37,3,0.0,4.8,9.29,high,2012,1,profit,April
MX-2012-113817,2012-04-06,2012-04-07,First Class,deanra eno,home office,guatemala,guatemala,latam,central,TEC-AC-10000152,technology,accessories,"logitech flash drive, erganomic",57,3,0.0,23.22,7.28,high,2012,1,profit,April
US-2012-164805,2012-04-06,2012-04-09,Second Class,ben ferrer,home office,tamaulipas,mexico,latam,north,FUR-CH-10001658,furniture,chairs,"safco chairmat, adjustable",100,3,0.2,-18.744,6.22,medium,2012,3,loss,April
IN-2012-22305,2012-04-06,2012-04-08,First Class,hunter glantz,consumer,new south wales,australia,apac,oceania,OFF-EN-10003316,office supplies,envelopes,"jiffy business envelopes, recycled",53,4,0.1,2.256,5.82,high,2012,2,profit,April
CA-2012-124541,2012-04-06,2012-04-10,Standard Class,thomas thornton,consumer,texas,united states,us,central,OFF-AR-10004078,office supplies,art,newell 312,42,9,0.2,5.256,5.04,high,2012,4,profit,April
IN-2012-22305,2012-04-06,2012-04-08,First Class,hunter glantz,consumer,new south wales,australia,apac,oceania,OFF-PA-10004943,office supplies,paper,"enermax memo slips, 8.5 x 11",18,1,0.1,6.51,3.3,high,2012,2,profit,April
IN-2012-28612,2012-04-06,2012-04-12,Standard Class,mitch willingham,corporate,gunma,japan,apac,north asia,OFF-SU-10003834,office supplies,supplies,"stiletto shears, high speed",48,2,0.5,-11.55,2.3,medium,2012,6,loss,April
IT-2012-5173520,2012-04-06,2012-04-10,Standard Class,barry weirich,consumer,scotland,united kingdom,eu,north,OFF-BI-10000894,office supplies,binders,"avery binder covers, clear",32,3,0.0,7.2,2.29,medium,2012,4,profit,April
CA-2012-124541,2012-04-06,2012-04-10,Standard Class,thomas thornton,consumer,texas,united states,us,central,TEC-AC-10002550,technology,accessories,maxell 4.7gb dvd-rw 3/pack,25,2,0.2,4.4604,2.27,high,2012,4,profit,April
CA-2012-100888,2012-04-06,2012-04-10,Standard Class,mark hamilton,consumer,north carolina,united states,us,south,OFF-PA-10001019,office supplies,paper,xerox 1884,48,3,0.2,16.1838,2.03,medium,2012,4,profit,April
ZA-2012-2040,2012-04-06,2012-04-12,Standard Class,aaron bergman,consumer,copperbelt,zambia,africa,africa,OFF-ELD-10004625,office supplies,storage,"eldon trays, blue",48,1,0.0,8.61,1.99,medium,2012,6,profit,April
ID-2012-85711,2012-04-06,2012-04-11,Standard Class,art foster,consumer,western australia,australia,apac,oceania,OFF-ST-10001799,office supplies,storage,"fellowes box, single width",24,2,0.4,-12.648,1.51,medium,2012,5,loss,April
ZA-2012-2040,2012-04-06,2012-04-12,Standard Class,aaron bergman,consumer,copperbelt,zambia,africa,africa,OFF-KRA-10001807,office supplies,envelopes,"kraft manila envelope, security-tint",29,1,0.0,2.31,1.29,medium,2012,6,profit,April
CA-2012-124541,2012-04-06,2012-04-10,Standard Class,thomas thornton,consumer,texas,united states,us,central,OFF-PA-10001526,office supplies,paper,xerox 1949,8,2,0.2,2.8884,1.16,high,2012,4,profit,April
CA-2012-124541,2012-04-06,2012-04-10,Standard Class,thomas thornton,consumer,texas,united states,us,central,OFF-BI-10004209,office supplies,binders,"fellowes twister kit, gray/clear, 3/pkg",10,6,0.8,-16.884,1.06,high,2012,4,loss,April
IN-2012-28612,2012-04-06,2012-04-12,Standard Class,mitch willingham,corporate,gunma,japan,apac,north asia,OFF-BI-10004454,office supplies,binders,"cardinal binder covers, clear",11,2,0.5,-1.38,0.93,medium,2012,6,loss,April
CA-2012-124541,2012-04-06,2012-04-10,Standard Class,thomas thornton,consumer,texas,united states,us,central,OFF-BI-10004965,office supplies,binders,ibico covers for plastic or wire binding elements,7,3,0.8,-12.075,0.7,high,2012,4,loss,April
ES-2012-1526126,2012-04-06,2012-04-10,Standard Class,max engle,consumer,ile-de-france,france,eu,central,OFF-FA-10001724,office supplies,fasteners,"advantus paper clips, assorted sizes",11,1,0.0,1.71,0.67,medium,2012,4,profit,April
MX-2012-158456,2012-04-07,2012-04-11,Standard Class,nathan mautz,home office,chihuahua,mexico,latam,north,OFF-ST-10002164,office supplies,storage,"rogers lockers, industrial",707,5,0.0,226.2,63.73,high,2012,4,profit,April
ES-2012-4656026,2012-04-07,2012-04-11,Standard Class,joe elijah,consumer,england,united kingdom,eu,north,TEC-CO-10002242,technology,copiers,"brother fax and copier, color",772,4,0.0,185.16,45.39,medium,2012,4,profit,April
CA-2012-140025,2012-04-07,2012-04-11,Standard Class,peter fuller,consumer,texas,united states,us,central,TEC-AC-10002402,technology,accessories,razer kraken pro over ear pc and music headset,384,6,0.2,47.994,40.02,medium,2012,4,profit,April
IN-2012-43081,2012-04-07,2012-04-12,Standard Class,jim sink,corporate,delhi,india,apac,central asia,TEC-CO-10000427,technology,copiers,"hp fax machine, color",603,2,0.0,186.84,36.45,medium,2012,5,profit,April
IN-2012-43081,2012-04-07,2012-04-12,Standard Class,jim sink,corporate,delhi,india,apac,central asia,TEC-CO-10002350,technology,copiers,"canon wireless fax, digital","1,135",3,0.0,45.36,33.18,medium,2012,5,profit,April
ES-2012-4656026,2012-04-07,2012-04-11,Standard Class,joe elijah,consumer,england,united kingdom,eu,north,OFF-ST-10002555,office supplies,storage,"eldon lockers, industrial",397,2,0.0,194.4,30.71,medium,2012,4,profit,April
CA-2012-140025,2012-04-07,2012-04-11,Standard Class,peter fuller,consumer,texas,united states,us,central,OFF-AP-10002651,office supplies,appliances,hoover upright vacuum with dirt cup,463,8,0.8,-1181.2824,30.09,medium,2012,4,loss,April
RO-2012-3490,2012-04-07,2012-04-12,Standard Class,denny blanton,consumer,mehedinti,romania,emea,emea,TEC-HP -10003894,technology,copiers,"hp wireless fax, laser",360,1,0.0,21.6,29.78,medium,2012,5,profit,April
IN-2012-43081,2012-04-07,2012-04-12,Standard Class,jim sink,corporate,delhi,india,apac,central asia,OFF-SU-10000835,office supplies,supplies,"acme box cutter, steel",260,7,0.0,31.08,21.26,medium,2012,5,profit,April
IN-2012-69765,2012-04-07,2012-04-12,Standard Class,susan vittorini,consumer,gujarat,india,apac,central asia,OFF-ST-10003445,office supplies,storage,"rogers folders, industrial",125,4,0.0,3.72,17.69,high,2012,5,profit,April
IN-2012-43081,2012-04-07,2012-04-12,Standard Class,jim sink,corporate,delhi,india,apac,central asia,TEC-CO-10000565,technology,copiers,"canon fax and copier, color",193,1,0.0,92.52,13.49,medium,2012,5,profit,April
IN-2012-69765,2012-04-07,2012-04-12,Standard Class,susan vittorini,consumer,gujarat,india,apac,central asia,OFF-ST-10003017,office supplies,storage,"tenex box, industrial",34,2,0.0,5.04,4.52,high,2012,5,profit,April
IN-2012-69765,2012-04-07,2012-04-12,Standard Class,susan vittorini,consumer,gujarat,india,apac,central asia,TEC-AC-10002172,technology,accessories,"memorex keyboard, programmable",73,1,0.0,10.17,4.45,high,2012,5,profit,April
IN-2012-43081,2012-04-07,2012-04-12,Standard Class,jim sink,corporate,delhi,india,apac,central asia,TEC-PH-10001699,technology,phones,"samsung smart phone, full size",637,1,0.0,108.36,3.32,medium,2012,5,profit,April
US-2012-105438,2012-04-07,2012-04-07,Same Day,dennis kane,consumer,cortés,honduras,latam,central,OFF-BI-10001662,office supplies,binders,"avery binder, recycled",16,3,0.4,-8.268,1.83,high,2012,0,loss,April
CA-2012-130554,2012-04-07,2012-04-09,First Class,frank merwin,home office,pennsylvania,united states,us,east,OFF-AR-10001954,office supplies,art,newell 331,12,3,0.2,1.0269,1.63,high,2012,2,profit,April
MX-2012-158456,2012-04-07,2012-04-11,Standard Class,nathan mautz,home office,chihuahua,mexico,latam,north,OFF-LA-10003140,office supplies,labels,"harbour creations round labels, alphabetical",13,3,0.0,4.68,1.39,high,2012,4,profit,April
CA-2012-166492,2012-04-07,2012-04-10,First Class,resi pölking,consumer,new york,united states,us,east,OFF-ST-10002214,office supplies,storage,x-rack file for hanging folders,23,2,0.0,5.8708,0.58,medium,2012,3,profit,April
CA-2012-166492,2012-04-07,2012-04-10,First Class,resi pölking,consumer,new york,united states,us,east,OFF-PA-10002262,office supplies,paper,xerox 192,26,4,0.0,12.4416,0.47,medium,2012,3,profit,April
TU-2012-1480,2012-04-09,2012-04-09,Same Day,matt collins,consumer,ankara,turkey,emea,emea,OFF-ACC-10002425,office supplies,fasteners,"accos thumb tacks, assorted sizes",18,4,0.6,-23.712,3.6,critical,2012,0,loss,April
IN-2012-15137,2012-04-10,2012-04-12,First Class,charles sheldon,corporate,uttar pradesh,india,apac,central asia,FUR-CH-10000351,furniture,chairs,"novimex chairmat, set of two",527,9,0.0,194.94,155.98,high,2012,2,profit,April
MX-2012-112844,2012-04-10,2012-04-12,Second Class,tracy hopkins,home office,jalisco,mexico,latam,north,TEC-AC-10000692,technology,accessories,"logitech keyboard, erganomic",141,3,0.0,2.76,7.06,high,2012,2,profit,April
ES-2012-4677834,2012-04-10,2012-04-10,Same Day,alan barnes,consumer,north rhine-westphalia,germany,eu,central,OFF-BI-10001119,office supplies,binders,"wilson jones index tab, clear",24,4,0.0,2.04,6.45,high,2012,0,profit,April
ES-2012-5994251,2012-04-10,2012-04-12,Second Class,tracy blumstein,consumer,madrid,spain,eu,south,OFF-BI-10003152,office supplies,binders,"avery hole reinforcements, recycled",24,5,0.0,10.2,3.35,medium,2012,2,profit,April
MX-2012-127446,2012-04-11,2012-04-11,Same Day,henry goldwyn,corporate,san salvador,el salvador,latam,central,TEC-CO-10002768,technology,copiers,"sharp fax machine, high-speed",782,4,0.002,225.6328,85.84,critical,2012,0,profit,April
MX-2012-127446,2012-04-11,2012-04-11,Same Day,henry goldwyn,corporate,san salvador,el salvador,latam,central,OFF-AR-10001659,office supplies,art,"boston markers, blue",53,3,0.0,13.68,17.1,critical,2012,0,profit,April
IN-2012-39343,2012-05-01,2012-05-03,Second Class,kalyca meade,corporate,south australia,australia,apac,oceania,FUR-FU-10002890,furniture,furnishings,"rubbermaid frame, durable",385,4,0.1,12.792,58.7,high,2012,2,profit,May
IN-2012-25182,2012-05-01,2012-05-07,Standard Class,magdelene morse,consumer,new south wales,australia,apac,oceania,OFF-AP-10001305,office supplies,appliances,"breville microwave, white","1,349",5,0.1,389.775,52.82,medium,2012,6,profit,May
US-2012-157056,2012-05-01,2012-05-06,Second Class,damala kotsonis,corporate,panama,panama,latam,central,TEC-MA-10002710,technology,machines,"okidata printer, durable",215,4,0.7,-243.584,41.95,high,2012,5,loss,May
CA-2012-5460,2012-05-01,2012-05-03,First Class,becky pak,consumer,alberta,canada,canada,canada,OFF-KRA-10001807,office supplies,envelopes,"kraft manila envelope, security-tint",116,4,0.0,9.24,33.91,critical,2012,2,profit,May
ES-2012-5249245,2012-05-01,2012-05-05,Standard Class,phillip flathmann,consumer,thuringia,germany,eu,central,OFF-ST-10003153,office supplies,storage,"tenex file cart, single width",363,3,0.1,149.337,33.11,medium,2012,4,profit,May
CA-2012-161998,2012-05-01,2012-05-05,Standard Class,david bremer,corporate,florida,united states,us,south,OFF-AR-10004022,office supplies,art,panasonic kp-380bk classic electric pencil sharpener,173,6,0.2,10.794,16.62,medium,2012,4,profit,May
ES-2012-2680511,2012-05-01,2012-05-04,Second Class,benjamin farhat,home office,baden-württemberg,germany,eu,central,OFF-BI-10001621,office supplies,binders,"cardinal binding machine, economy",100,2,0.0,27.84,16.5,high,2012,3,profit,May
MX-2012-107811,2012-05-01,2012-05-03,First Class,delfina latchford,consumer,jalisco,mexico,latam,north,TEC-PH-10002493,technology,phones,"nokia signal booster, with caller id",91,1,0.0,20.02,11.92,medium,2012,2,profit,May
CA-2012-5460,2012-05-01,2012-05-03,First Class,becky pak,consumer,alberta,canada,canada,canada,FUR-DEF-10000639,furniture,furnishings,"deflect-o photo frame, black",52,1,0.0,11.4,9.99,critical,2012,2,profit,May
ID-2012-68225,2012-05-01,2012-05-05,Second Class,pamela stobb,consumer,kuala lumpur,malaysia,apac,southeast asia,FUR-CH-10002412,furniture,chairs,"hon bag chairs, black",171,4,0.0,1.68,9.93,high,2012,4,profit,May
IN-2012-49500,2012-05-01,2012-05-04,Second Class,katherine nockton,corporate,madhya pradesh,india,apac,central asia,OFF-PA-10003784,office supplies,paper,"eaton note cards, premium",56,2,0.0,27.96,8.53,critical,2012,3,profit,May
CA-2012-145821,2012-05-01,2012-05-07,Standard Class,jennifer braxton,corporate,california,united states,us,west,TEC-PH-10004348,technology,phones,otterbox defender series case - iphone 5c,89,3,0.2,11.094,6.28,medium,2012,6,profit,May
CA-2012-104486,2012-05-01,2012-05-06,Standard Class,patrick o'brill,consumer,california,united states,us,west,OFF-SU-10002573,office supplies,supplies,"acme 10"" easy grip assistive scissors",35,2,0.0,10.518,5.55,high,2012,5,profit,May
MX-2012-107811,2012-05-01,2012-05-03,First Class,delfina latchford,consumer,jalisco,mexico,latam,north,OFF-EN-10003689,office supplies,envelopes,"kraft business envelopes, security-tint",33,3,0.0,1.62,5.51,medium,2012,2,profit,May
CA-2012-161998,2012-05-01,2012-05-05,Standard Class,david bremer,corporate,florida,united states,us,south,FUR-FU-10001095,furniture,furnishings,dax black cherry wood-tone poster frame,64,3,0.2,14.2992,4.93,medium,2012,4,profit,May
US-2012-157056,2012-05-01,2012-05-06,Second Class,damala kotsonis,corporate,panama,panama,latam,central,OFF-AR-10001850,office supplies,art,"boston sketch pad, water color",41,2,0.4,-23.496,4.78,high,2012,5,loss,May
US-2012-157056,2012-05-01,2012-05-06,Second Class,damala kotsonis,corporate,panama,panama,latam,central,TEC-AC-10000883,technology,accessories,"belkin mouse, bluetooth",33,2,0.4,-0.552,3.93,high,2012,5,loss,May
CA-2012-161998,2012-05-01,2012-05-05,Standard Class,david bremer,corporate,florida,united states,us,south,OFF-SU-10004261,office supplies,supplies,"fiskars 8"" scissors, 2/pack",41,3,0.2,4.6548,3.73,medium,2012,4,profit,May
CA-2012-104486,2012-05-01,2012-05-06,Standard Class,patrick o'brill,consumer,california,united states,us,west,OFF-ST-10000876,office supplies,storage,eldon simplefile box office,37,3,0.0,10.4496,3.61,high,2012,5,profit,May
ES-2012-5249245,2012-05-01,2012-05-05,Standard Class,phillip flathmann,consumer,thuringia,germany,eu,central,FUR-FU-10000972,furniture,furnishings,"rubbermaid clock, erganomic",49,1,0.0,24.39,3.53,medium,2012,4,profit,May
US-2012-157056,2012-05-01,2012-05-06,Second Class,damala kotsonis,corporate,panama,panama,latam,central,OFF-BI-10000070,office supplies,binders,"wilson jones 3-hole punch, clear",22,2,0.4,-1.48,3.36,high,2012,5,loss,May
IT-2012-3559379,2012-05-01,2012-05-04,First Class,karen bern,corporate,england,united kingdom,eu,north,OFF-AR-10000724,office supplies,art,"boston pens, fluorescent",15,2,0.5,-10.26,2.77,high,2012,3,loss,May
ID-2012-60434,2012-05-01,2012-05-04,First Class,patrick gardner,consumer,bangkok,thailand,apac,southeast asia,OFF-LA-10004623,office supplies,labels,"smead removable labels, 5000 label set",11,2,0.47,-0.87,2.48,medium,2012,3,loss,May
MX-2012-128342,2012-05-01,2012-05-07,Standard Class,john huston,consumer,jalisco,mexico,latam,north,OFF-FA-10000131,office supplies,fasteners,"accos clamps, 12 pack",25,2,0.0,2.72,2.34,low,2012,6,profit,May
IN-2012-82988,2012-05-01,2012-05-06,Second Class,dave kipp,consumer,wellington,new zealand,apac,oceania,OFF-LA-10004877,office supplies,labels,"hon legal exhibit labels, 5000 label set",23,2,0.0,9.0,2.15,medium,2012,5,profit,May
CA-2012-5460,2012-05-01,2012-05-03,First Class,becky pak,consumer,alberta,canada,canada,canada,OFF-SME-10000018,office supplies,labels,"smead round labels, laser printer compatible",7,1,0.0,2.46,1.52,critical,2012,2,profit,May
CA-2012-104486,2012-05-01,2012-05-06,Standard Class,patrick o'brill,consumer,california,united states,us,west,OFF-BI-10000309,office supplies,binders,"gbc twin loop wire binding elements, 9/16"" spine, black",12,1,0.2,4.4138,1.42,high,2012,5,profit,May
ID-2012-80832,2012-05-01,2012-05-08,Standard Class,john lucas,consumer,queensland,australia,apac,oceania,OFF-FA-10003015,office supplies,fasteners,"accos staples, metal",13,2,0.4,-8.676,0.98,medium,2012,7,loss,May
MX-2012-107811,2012-05-01,2012-05-03,First Class,delfina latchford,consumer,jalisco,mexico,latam,north,OFF-PA-10004421,office supplies,paper,"enermax memo slips, multicolor",23,2,0.0,8.64,0.83,medium,2012,2,profit,May
ID-2012-75302,2012-05-01,2012-05-05,Standard Class,sean o'donnell,consumer,bali,indonesia,apac,southeast asia,OFF-LA-10002633,office supplies,labels,"novimex shipping labels, laser printer compatible",6,1,0.47,-3.4206,0.55,high,2012,4,loss,May
SF-2012-6960,2012-05-02,2012-05-04,First Class,ralph arnett,consumer,kwazulu-natal,south africa,africa,africa,TEC-PAN-10002365,technology,machines,"panasonic printer, white",530,2,0.0,116.52,116.69,critical,2012,2,profit,May
SF-2012-6960,2012-05-02,2012-05-04,First Class,ralph arnett,consumer,kwazulu-natal,south africa,africa,africa,FUR-SAU-10003928,furniture,bookcases,"sauder classic bookcase, metal",435,1,0.0,65.31,83.41,critical,2012,2,profit,May
US-2012-111339,2012-05-02,2012-05-06,Standard Class,roger barcio,home office,cortés,honduras,latam,central,OFF-AP-10002764,office supplies,appliances,"hoover microwave, black",246,2,0.4,-32.864,28.62,medium,2012,4,loss,May
IN-2012-33064,2012-05-02,2012-05-08,Standard Class,robert marley,home office,ho chí minh city,vietnam,apac,southeast asia,OFF-AP-10002793,office supplies,appliances,"kitchenaid stove, black",473,1,0.17,45.5514,26.85,medium,2012,6,profit,May
